,inchikey,y
414,IFYYFLINQYPWGJ-UHFFFAOYSA-N,3.976
415,LFULEKSKNZEWOE-UHFFFAOYSA-N,4.404
416,LMNZTLDVJIUSHT-UHFFFAOYSA-N,4.593
417,PFEFOYRSMXVNEL-UHFFFAOYSA-N,6.634
418,NZMAJUHVSZBJHL-UHFFFAOYSA-N,3.246
419,DKNWSYNQZKUICI-UHFFFAOYSA-N,3.782
420,OCYMJCILWYHKAU-UHFFFAOYSA-N,2.975
421,VEDTXTNSFWUXGQ-UHFFFAOYSA-N,6.177
422,FIQMHBFVRAXMOP-UHFFFAOYSA-N,3.715
423,KKUKTXOBAWVSHC-UHFFFAOYSA-N,3.845
424,OMIGHNLMNHATMP-UHFFFAOYSA-N,4.384
425,VUGRNZHKYVHZSN-UHFFFAOYSA-N,5.485
426,VKCYHJWLYTUGCC-UHFFFAOYSA-N,3.971
427,GZEZIBFVJYNETN-PHDIDXHHSA-N,3.92
428,ZSBDGXGICLIJGD-UHFFFAOYSA-N,4.575
429,RQVYBGPQFYCBGX-UHFFFAOYSA-N,4.377
430,WOBHKFSMXKNTIM-UHFFFAOYSA-N,2.758
431,HZCDANOFLILNSA-UHFFFAOYSA-N,2.689
432,YSFBEAASFUWWHU-UHFFFAOYSA-N,4.988
433,GUUVPOWQJOLRAS-UHFFFAOYSA-N,6.298
434,BYEAHWXPCBROCE-UHFFFAOYSA-N,2.838
435,SZYLTIUVWARXOO-UHFFFAOYSA-N,3.411
436,OTJZCIYGRUNXTP-UHFFFAOYSA-N,3.288
437,NZFLWVDXYUGFAV-UHFFFAOYSA-N,2.895
438,JVZRCNQLWOELDU-UHFFFAOYSA-N,3.984
439,KVGLBTYUCJYMND-UHFFFAOYSA-N,5.354
440,JJHHIJFTHRNPIK-UHFFFAOYSA-N,3.365
441,VUPDHIIPAKIKAB-UHFFFAOYSA-N,6.644
442,QAHFOPIILNICLA-UHFFFAOYSA-N,3.698
443,GWZMWHWAWHPNHN-UHFFFAOYSA-N,4.59
444,XDDAORKBJWWYJS-UHFFFAOYSA-N,4.571
445,WGOLHUGPTDEKCF-UHFFFAOYSA-N,2.99
446,AIPRAPZUGUTQKX-UHFFFAOYSA-N,2.832
447,WMQUKDQWMMOHSA-UHFFFAOYSA-N,2.858
448,LXNFVVDCCWUUKC-UHFFFAOYSA-N,4.156
449,YFNONBGXNFCTMM-UHFFFAOYSA-N,4.416
450,YOYAIZYFCNQIRF-UHFFFAOYSA-N,4.42
451,RGQNFYVSEWDUEI-UHFFFAOYSA-N,6.648
452,WOAFDHWYKSOANX-UHFFFAOYSA-N,2.451
453,KKFHAJHLJHVUDM-UHFFFAOYSA-N,7.809
454,IGPFOKFDBICQMC-UHFFFAOYSA-N,4.338
455,DUEPRVBVGDRKAG-UHFFFAOYSA-N,5.404
456,ZSDSQXJSNMTJDA-UHFFFAOYSA-N,6.504
457,NLDGJRWPPOSWLC-UHFFFAOYSA-N,5.678
458,BCGCCTGNWPKXJL-UHFFFAOYSA-N,1.52
459,NFWKVWVWBFBAOV-MISYRCLQSA-N,4.973
460,QIRNGVVZBINFMX-UHFFFAOYSA-N,3.979
461,QCKIOHMRUZJYQZ-UHFFFAOYSA-N,6.143
462,MKKSTJKBKNCMRV-UHFFFAOYSA-N,5.189
463,MDHHRPHYYRMIPH-UHFFFAOYSA-N,5.383
464,SMDHCQAYESWHAE-UHFFFAOYSA-N,6.525
465,XJFZOSUFGSANIF-UHFFFAOYSA-N,5.82
466,MXWJVTOOROXGIU-UHFFFAOYSA-N,4.158
467,NQQVFXUMIDALNH-UHFFFAOYSA-N,3.64
468,DCUJJWWUNKIJPH-UHFFFAOYSA-N,4.368
469,LQLQDKBJAIILIQ-UHFFFAOYSA-N,5.674
470,NZGQHKSLKRFZFL-UHFFFAOYSA-N,4.544
471,JHSPCUHPSIUQRB-UHFFFAOYSA-N,2.608
472,IMIDOCRTMDIQIJ-UHFFFAOYSA-N,5.029
473,JCGGPCDDFXIVQB-UHFFFAOYSA-N,4.697
474,LAXBNTIAOJWAOP-UHFFFAOYSA-N,4.674
475,NMWSKOLWZZWHPL-UHFFFAOYSA-N,4.384
476,AIGRXSNSLVJMEA-UHFFFAOYSA-N,6.209
477,JTHLRRZARWSHBE-UHFFFAOYSA-N,3.38
478,WWOBYPKUYODHDG-UHFFFAOYSA-N,4.961
479,IIFCLXHRIYTHPV-UHFFFAOYSA-N,3.603
480,DNDPLEAVNVOOQZ-UHFFFAOYSA-N,5.73
481,NOOLISFMXDJSKH-KXUCPTDWSA-N,3.917
482,XMCRWEBERCXJCH-UHFFFAOYSA-N,4.208
483,PLZZPPHAMDJOSR-UHFFFAOYSA-N,4.305
484,JBXULKRNHAQMAS-UHFFFAOYSA-N,4.425
485,PGFQDLOMDIBAPY-UHFFFAOYSA-N,3.775
486,SFPNZPQIIAJXGL-UHFFFAOYSA-N,3.757
487,GVYLCNUFSHDAAW-UHFFFAOYSA-N,3.623
488,QQOMQLYQAXGHSU-UHFFFAOYSA-N,4.22
489,MNWSGMTUGXNYHJ-UHFFFAOYSA-N,3.1
490,XXFUNTSOBHSMBU-UHFFFAOYSA-N,3.298
491,LCXXNKZQVOXMEH-UHFFFAOYSA-N,3.691
492,HAAFFTHBNFBVKY-UHFFFAOYSA-N,4.635
493,AOJOEFVRHOZDFN-UHFFFAOYSA-N,4.577
494,LNMQRPPRQDGUDR-UHFFFAOYSA-N,5.146
495,UZGLIIJVICEWHF-UHFFFAOYSA-N,4.295
496,SYJFEGQWDCRVNX-UHFFFAOYSA-N,4.119
497,ABVVEAHYODGCLZ-UHFFFAOYSA-N,6.484
498,SPJQBGGHUDNAIC-UHFFFAOYSA-N,4.169
499,SBPBAQFWLVIOKP-UHFFFAOYSA-N,6.356
500,KLSHZDPXXKAHIJ-UHFFFAOYSA-N,3.588
501,KBLWLMPSVYBVDK-UHFFFAOYSA-N,5.018
502,NDSBDLSWTGLNQA-UHFFFAOYSA-N,5.558
503,WWJZWCUNLNYYAU-UHFFFAOYSA-N,4.136
504,ACCHWUWBKYGKNM-UHFFFAOYSA-N,5.303
505,PJUOHDQXFNPPRF-UHFFFAOYSA-N,6.038
506,ZPXDNSYFDIHPOJ-UHFFFAOYSA-N,6.784
507,GFLHGTKUCYPXHB-UHFFFAOYSA-N,5.159
508,CCEKAJIANROZEO-UHFFFAOYSA-N,6.446
509,RUVINXPYWBROJD-ONEGZZNKSA-N,7.285
510,LZAZXBXPKRULLB-UHFFFAOYSA-N,4.257
511,IAJBQAYHSQIQRE-UHFFFAOYSA-N,3.598
512,DUHQIGLHYXLKAE-UHFFFAOYSA-N,1.055
513,RULKYXXCCZZKDZ-UHFFFAOYSA-N,5.737
514,DQRKTVIJNCVZAX-UHFFFAOYSA-N,3.086
515,QIORDSKCCHRSSD-UHFFFAOYSA-N,3.521
516,SHBTUGJAKBRBBJ-UHFFFAOYSA-N,1.647
517,NKYDKCVZNMNZCM-UHFFFAOYSA-N,4.798
518,DSSKDXUDARIMTR-UHFFFAOYSA-N,4.369
519,DCXDVGKTBDNYRX-UHFFFAOYSA-N,3.397
520,YEVPHFIFGUWSMG-UHFFFAOYSA-N,4.559
521,XCBOKUAJQWDYNI-UHFFFAOYSA-N,8.164
522,NPTGVVKPLWFPPX-UHFFFAOYSA-N,3.007
523,FPEUDBGJAVKAEE-UHFFFAOYSA-N,3.877
524,PSHKMPUSSFXUIA-UHFFFAOYSA-N,2.983
525,XDIAMRVROCPPBK-UHFFFAOYSA-N,2.264
526,MXYATHGRPJZBNA-KRFUXDQASA-N,5.541
527,QYRDWARBHMCOAG-UHFFFAOYSA-N,3.727
528,XMGQYMWWDOXHJM-JTQLQIEISA-N,5.282
529,LSKONYYRONEBKA-UHFFFAOYSA-N,5.194
530,VFVHWCKUHAEDMY-UHFFFAOYSA-N,4.672
531,VUEHVDVDVUINBO-UHFFFAOYSA-N,6.077
532,WQWQHJNUHQEGTN-UHFFFAOYSA-N,4.002
533,YKHQFTANTNMYPP-UHFFFAOYSA-N,2.569
534,RSOPTYAZDFSMTN-UHFFFAOYSA-N,2.319
535,ZHOBJWVNWMQMLF-UHFFFAOYSA-N,2.647
536,XUSNPFGLKGCWGN-UHFFFAOYSA-N,1.81
537,FQTLCLSUCSAZDY-SDNWHVSQSA-N,5.192
538,GRWFGVWFFZKLTI-RKDXNWHRSA-N,5.687
539,JRHHJNMASOIRDS-UHFFFAOYSA-N,3.736
540,UUIVKBHZENILKB-UHFFFAOYSA-N,5.128
541,XLNZEKHULJKQBA-UHFFFAOYSA-N,6.81
542,RGCLLPNLLBQHPF-UHFFFAOYSA-N,3.477
543,LNAOKZKISWEZNY-UHFFFAOYSA-N,5.985
544,JQKHJQJVKRFMCO-SNAWJCMRSA-N,5.478
545,BXJZZJYNVIDEKG-UHFFFAOYSA-N,5.048
546,PKNAATJMQOUREZ-UHFFFAOYSA-N,3.025
547,BHRZNVHARXXAHW-UHFFFAOYSA-N,2.425
548,HVAAHUDGWQAAOJ-UHFFFAOYSA-N,3.374
549,IDGVUIHZWDVXOQ-UHFFFAOYSA-N,4.109
550,SKFLCXNDKRUHTA-UHFFFAOYSA-N,3.25
551,BBLDTXFLAHKYFJ-UHFFFAOYSA-N,2.883
552,QBPDSKPWYWIHGA-UHFFFAOYSA-N,2.924
553,PIEXCQIOSMOEOU-UHFFFAOYSA-N,1.234
554,ORKQJTBYQZITLA-UHFFFAOYSA-N,6.233
555,UDPGUMQDCGORJQ-UHFFFAOYSA-N,3.046
556,UIKGLXJNZXSPGV-UHFFFAOYSA-N,2.115
557,XFVZSRRZZNLWBW-UHFFFAOYSA-N,4.557
558,WTARULDDTDQWMU-IUCAKERBSA-N,5.434
559,LFCALAUEQXYQIV-UHFFFAOYSA-N,6.317
560,GXZDYRYYNXYPMQ-UHFFFAOYSA-N,2.74
561,HKEDNNONOKONNF-UHFFFAOYSA-N,5.568
562,KQRJATLINVYHEZ-UHFFFAOYSA-N,4.456
563,COWFALGRNJAHKW-UHFFFAOYSA-N,3.457
564,RWMPUGIHKQSBJI-JFMUQQRKSA-N,6.408
565,ZRLDBDZSLLGDOX-UHFFFAOYSA-N,2.395
566,SDABKFFSTRDBBD-UHFFFAOYSA-N,4.182
567,MGRRXBWTLBJEMS-YADHBBJMSA-N,8.571
568,ODJFDWIECLJWSR-UHFFFAOYSA-N,3.325
569,OOHIAOSLOGDBCE-UHFFFAOYSA-N,4.8
570,KZAUOCCYDRDERY-UHFFFAOYSA-N,4.512
571,WKBALTUBRZPIPZ-UHFFFAOYSA-N,4.096
572,JPMIIZHYYWMHDT-UHFFFAOYSA-N,6.183
573,VWGNQYSIWFHEQU-IBAUKUMTSA-N,8.1
574,ZCVAOQKBXKSDMS-PVAVHDDUSA-N,6.667
575,OFDYMSKSGFSLLM-UHFFFAOYSA-N,5.393
576,QHOQHJPRIBSPCY-UHFFFAOYSA-N,5.087
577,NCMPMCXQKBZXGI-UHFFFAOYSA-N,2.439
578,SRBJAVRBALKTSV-UHFFFAOYSA-N,4.239
579,BCQMBFHBDZVHKU-UHFFFAOYSA-N,3.656
580,NEKOXWSIMFDGMA-UHFFFAOYSA-N,5.852
581,SLCGUGMPSUYJAY-LBPRGKRZSA-N,5.683
582,HUQQTKINPXSDCQ-UHFFFAOYSA-N,3.297
583,MHNWCBOXPOLLIB-UHFFFAOYSA-N,2.941
584,IEEJAAUSLQCGJH-UHFFFAOYSA-N,4.12
585,WGENWPANMZLPIH-UHFFFAOYSA-N,6.569
586,DCMURXAZTZQAFB-UHFFFAOYSA-N,6.882
587,QYMMJNLHFKGANY-UHFFFAOYSA-N,6.645
588,JWOSXVMUUBWGOL-UHFFFAOYSA-N,3.895
589,XLYPHUGUKGMURE-UHFFFAOYSA-N,3.601
590,WVQBLGZPHOPPFO-UHFFFAOYSA-N,4.539
591,NYPJDWWKZLNGGM-UHFFFAOYSA-N,8.137
592,VWVDTVNQHHSYBD-UHFFFAOYSA-N,4.469
593,VIPMBJSGYWWHAO-UHFFFAOYSA-N,3.745
594,IBZHOAONZVJLOB-UHFFFAOYSA-N,5.385
595,NYPJDWWKZLNGGM-RPWUZVMVSA-N,9.261
596,PTCGDEVVHUXTMP-UHFFFAOYSA-N,4.828
597,PQKBPHSEKWERTG-UHFFFAOYSA-N,4.706
598,BUHVHBJRTMUDGJ-UHFFFAOYSA-N,2.015
599,YZIHNHLGGMSWAD-UHFFFAOYSA-N,5.842
600,GBIHOLCMZGAKNG-UHFFFAOYSA-N,8.976
601,ABQHJSHFFLAGHF-UHFFFAOYSA-N,5.95
602,DWFZBUWUXWZWKD-UHFFFAOYSA-N,8.2
